epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
630,15448.7,0.21046,0.16769,0.21272,0.81123,0,0.86335,0.78689,0.90517,0.72658,0.86335,0.78689,0.90517,0.64504,0.66033,1.11383,0.63479,1.09323,0,0.000419169,0.000419169,0.000419169
631,15473.2,0.22381,0.1826,0.20997,0.817,0,0.86516,0.77083,0.86924,0.73835,0.86516,0.77083,0.86924,0.66554,0.64695,1.10867,0.62662,1.0863,0,0.000418069,0.000418069,0.000418069
632,15497.8,0.2095,0.15614,0.20118,0.80682,0,0.85284,0.78597,0.88943,0.7636,0.85284,0.78597,0.88943,0.68978,0.65785,1.13268,0.64148,1.09708,0,0.000416969,0.000416969,0.000416969
633,15522.3,0.21845,0.16008,0.1946,0.81074,0,0.76636,0.97724,0.9537,0.82857,0.76636,0.97724,0.9537,0.74234,0.65507,1.12654,0.63161,1.08556,0,0.00041587,0.00041587,0.00041587
634,15546.8,0.21971,0.21013,0.21151,0.81252,0,0.79356,0.98925,0.95706,0.83718,0.79356,0.98925,0.95706,0.76875,0.65138,1.1428,0.60516,1.07473,0,0.00041477,0.00041477,0.00041477
635,15571.3,0.21917,0.18748,0.20431,0.81962,0,0.80728,0.99572,0.95483,0.83976,0.80728,0.99572,0.95483,0.76513,0.65832,1.10018,0.62658,1.07489,0,0.00041367,0.00041367,0.00041367
636,15595.8,0.23214,0.19761,0.21265,0.81989,0,0.87486,0.77217,0.95022,0.82486,0.87486,0.77217,0.95022,0.7547,0.66924,1.04151,0.66025,1.08701,0,0.00041257,0.00041257,0.00041257
637,15620.3,0.22553,0.19432,0.22254,0.81815,0,0.88456,0.76005,0.75117,0.66184,0.88456,0.76005,0.75117,0.57732,0.67246,1.00635,0.67047,1.08995,0,0.00041147,0.00041147,0.00041147
638,15644.8,0.21728,0.17899,0.19509,0.81368,0,0.91393,0.74839,0.76652,0.68201,0.91393,0.74839,0.76652,0.58758,0.671,0.99424,0.62757,1.10633,0,0.00041037,0.00041037,0.00041037
639,15669.3,0.21705,0.23116,0.20031,0.81036,0,0.90156,0.75215,0.7647,0.67919,0.90156,0.75215,0.7647,0.5858,0.66193,0.99211,0.64205,1.09981,0,0.00040927,0.00040927,0.00040927
640,15693.8,0.22605,0.18664,0.20059,0.80961,0,0.901,0.77369,0.76967,0.68276,0.901,0.77369,0.76967,0.5891,0.66606,0.98129,0.65233,1.09685,0,0.00040817,0.00040817,0.00040817
641,15718.3,0.2142,0.19327,0.20733,0.82421,0,0.86976,0.76035,0.76792,0.68398,0.86976,0.76035,0.76792,0.58665,0.64356,0.98976,0.60746,1.07494,0,0.00040707,0.00040707,0.00040707
642,15742.8,0.22243,0.18026,0.20969,0.81933,0,0.89791,0.73703,0.81342,0.70507,0.89791,0.73703,0.81342,0.60814,0.64629,1.02413,0.63104,1.08105,0,0.000405971,0.000405971,0.000405971
643,15767.4,0.24577,0.22692,0.23847,0.8225,0,0.88463,0.75557,0.82229,0.70284,0.88463,0.75557,0.82229,0.61837,0.64232,1.0582,0.61463,1.07354,0,0.000404871,0.000404871,0.000404871
644,15791.9,0.20904,0.21205,0.20326,0.81124,0,0.855,0.757,0.89033,0.73639,0.855,0.757,0.89033,0.64253,0.65592,1.0679,0.60043,1.08502,0,0.000403771,0.000403771,0.000403771
645,15816.4,0.20989,0.17255,0.19026,0.8076,0,0.82663,0.77581,0.9539,0.77756,0.82663,0.77581,0.9539,0.67089,0.66601,1.06194,0.59334,1.09185,0,0.000402671,0.000402671,0.000402671
646,15841,0.21091,0.18003,0.20155,0.80594,0,0.84319,0.78301,0.86027,0.73669,0.84319,0.78301,0.86027,0.64153,0.65717,1.07726,0.61366,1.08884,0,0.000401571,0.000401571,0.000401571
647,15865.5,0.21618,0.1969,0.21027,0.81553,0,0.85403,0.79324,0.76308,0.68164,0.85403,0.79324,0.76308,0.60039,0.65697,1.08672,0.64642,1.09215,0,0.000400471,0.000400471,0.000400471
648,15890.1,0.219,0.19796,0.23202,0.81183,0,0.86017,0.75009,0.7464,0.6655,0.86017,0.75009,0.7464,0.57374,0.67401,1.10451,0.65778,1.10231,0,0.000399371,0.000399371,0.000399371
649,15914.6,0.22162,0.16984,0.21822,0.81316,0,0.85346,0.78262,0.74234,0.65683,0.85346,0.78262,0.74234,0.57611,0.6822,1.11465,0.63257,1.10186,0,0.000398271,0.000398271,0.000398271
650,15939.1,0.214,0.1717,0.20275,0.8089,0,0.86389,0.77902,0.78108,0.69255,0.86389,0.77902,0.78108,0.61274,0.67413,1.10732,0.59243,1.09433,0,0.000397171,0.000397171,0.000397171
651,15963.6,0.22474,0.1684,0.20917,0.81899,0,0.74933,0.98293,0.94332,0.83278,0.74933,0.98293,0.94332,0.75416,0.65908,1.09594,0.60189,1.07404,0,0.000396071,0.000396071,0.000396071
652,15988.1,0.23974,0.27782,0.21899,0.82844,0,0.85931,0.77854,0.95825,0.82823,0.85931,0.77854,0.95825,0.75347,0.66579,1.1497,0.62533,1.0697,0,0.000394972,0.000394972,0.000394972
653,16012.6,0.23603,0.18527,0.22376,0.81227,0,0.85631,0.7828,0.81799,0.7224,0.85631,0.7828,0.81799,0.64308,0.66667,1.17327,0.61836,1.07017,0,0.000393872,0.000393872,0.000393872
654,16037,0.24906,0.21936,0.21511,0.82623,0,0.84946,0.79167,0.75598,0.66742,0.84946,0.79167,0.75598,0.58604,0.67233,1.17737,0.64102,1.07672,0,0.000392772,0.000392772,0.000392772
655,16061.6,0.23798,0.24262,0.21202,0.81991,0,0.85975,0.7901,0.7562,0.67188,0.85975,0.7901,0.7562,0.59019,0.6732,1.13467,0.66269,1.08669,0,0.000391672,0.000391672,0.000391672
656,16086.1,0.20976,0.15565,0.19257,0.81405,0,0.87635,0.7799,0.76588,0.67828,0.87635,0.7799,0.76588,0.59614,0.67121,1.06558,0.63031,1.08714,0,0.000390572,0.000390572,0.000390572
657,16110.6,0.21505,0.19075,0.19853,0.81927,0,0.86821,0.77773,0.77873,0.6852,0.86821,0.77773,0.77873,0.60423,0.66632,1.03999,0.61685,1.08741,0,0.000389472,0.000389472,0.000389472
658,16135.1,0.22571,0.18376,0.22,0.81076,0,0.87571,0.77925,0.77101,0.67843,0.87571,0.77925,0.77101,0.59501,0.66706,1.08644,0.62959,1.09384,0,0.000388372,0.000388372,0.000388372
659,16159.7,0.21478,0.17098,0.1957,0.80404,0,0.85578,0.79167,0.77268,0.67238,0.85578,0.79167,0.77268,0.59566,0.67772,1.124,0.6426,1.10298,0,0.000387272,0.000387272,0.000387272
660,16184.2,0.21081,0.18166,0.20195,0.82029,0,0.86155,0.78504,0.77282,0.67028,0.86155,0.78504,0.77282,0.58253,0.68444,1.15329,0.64867,1.1049,0,0.000386172,0.000386172,0.000386172
661,16208.7,0.22437,0.18975,0.18707,0.80549,0,0.89845,0.75142,0.76951,0.67915,0.89845,0.75142,0.76951,0.58797,0.66984,1.10635,0.62321,1.09231,0,0.000385073,0.000385073,0.000385073
662,16233.2,0.22506,0.19815,0.20531,0.81019,0,0.88079,0.77996,0.76681,0.67393,0.88079,0.77996,0.76681,0.60032,0.66294,1.05796,0.64439,1.08261,0,0.000383973,0.000383973,0.000383973
663,16257.7,0.20268,0.16275,0.20811,0.80523,0,0.87883,0.77526,0.76675,0.67292,0.87883,0.77526,0.76675,0.57942,0.67295,1.05476,0.63561,1.08647,0,0.000382873,0.000382873,0.000382873
664,16282.3,0.20637,0.16704,0.18839,0.81559,0,0.87875,0.77253,0.77556,0.67151,0.87875,0.77253,0.77556,0.58882,0.67628,1.11955,0.61919,1.08723,0,0.000381773,0.000381773,0.000381773
665,16306.7,0.20686,0.17556,0.19952,0.80843,0,0.8981,0.78404,0.76583,0.67833,0.8981,0.78404,0.76583,0.57859,0.67838,1.19688,0.6077,1.08492,0,0.000380673,0.000380673,0.000380673
666,16331.3,0.18944,0.16576,0.18492,0.8118,0,0.90358,0.78333,0.76395,0.67736,0.90358,0.78333,0.76395,0.59852,0.6786,1.20908,0.62543,1.08847,0,0.000379573,0.000379573,0.000379573
667,16355.8,0.20054,0.14911,0.18563,0.80357,0,0.89772,0.78333,0.77735,0.6879,0.89772,0.78333,0.77735,0.58783,0.68879,1.22624,0.64754,1.1014,0,0.000378473,0.000378473,0.000378473
668,16380.3,0.22416,0.16663,0.19334,0.81239,0,0.89149,0.78333,0.77626,0.67582,0.89149,0.78333,0.77626,0.5874,0.68118,1.23321,0.62674,1.09655,0,0.000377373,0.000377373,0.000377373
669,16404.8,0.20147,0.16443,0.19134,0.81103,0,0.90018,0.78356,0.82242,0.71077,0.90018,0.78356,0.82242,0.62841,0.66957,1.21885,0.63859,1.09183,0,0.000376273,0.000376273,0.000376273
670,16429.3,0.20978,0.15068,0.20259,0.81164,0,0.90132,0.78424,0.82075,0.70885,0.90132,0.78424,0.82075,0.62757,0.67084,1.20545,0.647,1.09224,0,0.000375174,0.000375174,0.000375174
671,16453.8,0.20476,0.16939,0.18765,0.80623,0,0.89764,0.78119,0.81317,0.69887,0.89764,0.78119,0.81317,0.61213,0.67631,1.19272,0.64385,1.09317,0,0.000374074,0.000374074,0.000374074
672,16478.3,0.20493,0.154,0.19546,0.80491,0,0.89076,0.78333,0.77033,0.67129,0.89076,0.78333,0.77033,0.56497,0.68926,1.19323,0.64262,1.10006,0,0.000372974,0.000372974,0.000372974
673,16502.8,0.21065,0.18558,0.20616,0.81835,0,0.91449,0.75667,0.76866,0.66155,0.91449,0.75667,0.76866,0.56497,0.67871,1.20676,0.6385,1.09314,0,0.000371874,0.000371874,0.000371874
674,16527.3,0.2192,0.22704,0.22125,0.83054,0,0.92017,0.77956,0.77507,0.66245,0.92017,0.77956,0.77507,0.59076,0.67754,1.19617,0.64583,1.08913,0,0.000370774,0.000370774,0.000370774
675,16551.8,0.21055,0.19838,0.19945,0.81677,0,0.89602,0.75684,0.85207,0.72194,0.89602,0.75684,0.85207,0.64119,0.67492,1.1543,0.62462,1.08009,0,0.000369674,0.000369674,0.000369674
676,16576.3,0.21889,0.14551,0.204,0.81819,0,0.85706,0.78106,0.89333,0.74564,0.85706,0.78106,0.89333,0.67088,0.67005,1.13813,0.60183,1.07314,0,0.000368574,0.000368574,0.000368574
677,16600.8,0.20786,0.14915,0.20556,0.81002,0,0.85764,0.78253,0.89237,0.7418,0.85764,0.78253,0.89237,0.66694,0.68202,1.17932,0.61268,1.08292,0,0.000367474,0.000367474,0.000367474
678,16625.3,0.21666,0.16333,0.19437,0.8078,0,0.85705,0.78705,0.76314,0.65702,0.85705,0.78705,0.76314,0.5722,0.68998,1.22499,0.63941,1.09558,0,0.000366374,0.000366374,0.000366374
679,16649.8,0.20752,0.1739,0.19131,0.80684,0,0.86984,0.76617,0.75098,0.66221,0.86984,0.76617,0.75098,0.56245,0.68306,1.22812,0.6608,1.09207,0,0.000365275,0.000365275,0.000365275
680,16674.4,0.21094,0.1698,0.18823,0.80384,0,0.87941,0.75323,0.75773,0.6555,0.87941,0.75323,0.75773,0.56922,0.67858,1.21652,0.6389,1.08277,0,0.000364175,0.000364175,0.000364175
681,16698.9,0.2145,0.21916,0.2194,0.81138,0,0.89521,0.73587,0.79455,0.6771,0.89521,0.73587,0.79455,0.59358,0.68876,1.25128,0.64015,1.0897,0,0.000363075,0.000363075,0.000363075
682,16723.4,0.21219,0.16445,0.19048,0.8097,0,0.89529,0.735,0.79482,0.68698,0.89529,0.735,0.79482,0.5919,0.68308,1.21017,0.64181,1.08839,0,0.000361975,0.000361975,0.000361975
683,16747.9,0.21151,0.17413,0.18683,0.81586,0,0.90161,0.75311,0.78027,0.67857,0.90161,0.75311,0.78027,0.59269,0.67198,1.15042,0.63183,1.0782,0,0.000360875,0.000360875,0.000360875
684,16772.4,0.20536,0.1644,0.18693,0.80064,0,0.91424,0.77731,0.77585,0.682,0.91424,0.77731,0.77585,0.60054,0.67129,1.14267,0.61006,1.07203,0,0.000359775,0.000359775,0.000359775
685,16797,0.20129,0.15163,0.1866,0.81023,0,0.90866,0.78333,0.77784,0.67272,0.90866,0.78333,0.77784,0.57556,0.67737,1.20026,0.59877,1.07844,0,0.000358675,0.000358675,0.000358675
686,16821.5,0.21209,0.16523,0.19806,0.81186,0,0.90494,0.78333,0.83476,0.72306,0.90494,0.78333,0.83476,0.63238,0.67669,1.23941,0.59429,1.08455,0,0.000357575,0.000357575,0.000357575
687,16845.9,0.20428,0.14833,0.29887,0.80922,0,0.92663,0.76713,0.9257,0.79958,0.92663,0.76713,0.9257,0.7337,0.67093,1.18357,0.58506,1.07582,0,0.000356475,0.000356475,0.000356475
688,16870.5,0.20774,0.17,0.19812,0.81302,0,0.92084,0.77838,0.86666,0.75842,0.92084,0.77838,0.86666,0.67763,0.67066,1.17417,0.56013,1.07653,0,0.000355376,0.000355376,0.000355376
689,16895,0.18933,0.15205,0.19803,0.79719,0,0.92355,0.76096,0.8502,0.73505,0.92355,0.76096,0.8502,0.65191,0.67415,1.21425,0.59409,1.07592,0,0.000354276,0.000354276,0.000354276
690,16919.6,0.19463,0.16393,0.18491,0.8088,0,0.91184,0.77724,0.83503,0.71486,0.91184,0.77724,0.83503,0.63888,0.67775,1.24784,0.63028,1.07389,0,0.000353176,0.000353176,0.000353176
691,16944.1,0.2013,0.21264,0.19169,0.81591,0,0.89662,0.77323,0.82406,0.69922,0.89662,0.77323,0.82406,0.615,0.67744,1.24419,0.64389,1.07644,0,0.000352076,0.000352076,0.000352076
692,16968.6,0.18998,0.17181,0.18271,0.80788,0,0.91814,0.74704,0.82083,0.69484,0.91814,0.74704,0.82083,0.60715,0.68805,1.1944,0.64362,1.09012,0,0.000350976,0.000350976,0.000350976
693,16993.1,0.20319,0.15832,0.18614,0.81082,0,0.92824,0.76333,0.81981,0.6927,0.92824,0.76333,0.81981,0.6037,0.69002,1.15696,0.63151,1.09139,0,0.000349876,0.000349876,0.000349876
694,17017.6,0.22185,0.20998,0.22805,0.81892,0,0.92331,0.7804,0.80877,0.68307,0.92331,0.7804,0.80877,0.60761,0.69094,1.16116,0.62181,1.09418,0,0.000348776,0.000348776,0.000348776
695,17042.1,0.20163,0.18077,0.18342,0.80195,0,0.9278,0.76996,0.77738,0.66903,0.9278,0.76996,0.77738,0.58604,0.68493,1.14608,0.62211,1.0865,0,0.000347676,0.000347676,0.000347676
696,17066.6,0.20473,0.14086,0.21719,0.81819,0,0.8933,0.76137,0.79698,0.6692,0.8933,0.76137,0.79698,0.58326,0.67645,1.1462,0.6271,1.07801,0,0.000346576,0.000346576,0.000346576
697,17091.1,0.19206,0.15447,0.19115,0.79419,0,0.89938,0.76015,0.82189,0.7022,0.89938,0.76015,0.82189,0.62014,0.66016,1.18203,0.60691,1.07014,0,0.000345477,0.000345477,0.000345477
698,17115.7,0.19632,0.15445,0.19096,0.81003,0,0.90596,0.75123,0.81417,0.6927,0.90596,0.75123,0.81417,0.62124,0.64638,1.20264,0.57449,1.071,0,0.000344377,0.000344377,0.000344377
699,17140.1,0.2042,0.1842,0.19457,0.80526,0,0.90824,0.76031,0.7823,0.68817,0.90824,0.76031,0.7823,0.59756,0.64597,1.20382,0.59565,1.07353,0,0.000343277,0.000343277,0.000343277
700,17164.6,0.22036,0.16164,0.19025,0.80351,0,0.89422,0.78687,0.81686,0.69034,0.89422,0.78687,0.81686,0.60926,0.65598,1.22475,0.6269,1.08145,0,0.000342177,0.000342177,0.000342177
701,17189.2,0.21254,0.1628,0.19768,0.80198,0,0.89771,0.7893,0.83121,0.69022,0.89771,0.7893,0.83121,0.60348,0.65638,1.22805,0.63085,1.08328,0,0.000341077,0.000341077,0.000341077
702,17213.7,0.19926,0.20369,0.19174,0.81493,0,0.90619,0.74072,0.81063,0.67737,0.90619,0.74072,0.81063,0.58209,0.66008,1.19941,0.62064,1.08849,0,0.000339977,0.000339977,0.000339977
703,17238.2,0.20304,0.20274,0.19457,0.80898,0,0.89364,0.74116,0.76954,0.66453,0.89364,0.74116,0.76954,0.56891,0.65407,1.09774,0.6379,1.08175,0,0.000338877,0.000338877,0.000338877
704,17262.7,0.1928,0.15885,0.17752,0.79516,0,0.89222,0.74038,0.80414,0.69007,0.89222,0.74038,0.80414,0.59598,0.63967,0.99653,0.64102,1.06705,0,0.000337777,0.000337777,0.000337777
705,17287.2,0.20611,0.16136,0.19526,0.82063,0,0.89426,0.7802,0.81956,0.70249,0.89426,0.7802,0.81956,0.61254,0.63579,1.01811,0.63826,1.0611,0,0.000336677,0.000336677,0.000336677
706,17311.8,0.19598,0.16668,0.18242,0.80892,0,0.89725,0.78123,0.77008,0.68679,0.89725,0.78123,0.77008,0.59708,0.64496,1.12866,0.62399,1.06796,0,0.000335578,0.000335578,0.000335578
707,17336.3,0.19995,0.16718,0.18447,0.81312,0,0.89955,0.77416,0.77382,0.68921,0.89955,0.77416,0.77382,0.60933,0.65004,1.20063,0.6234,1.06994,0,0.000334478,0.000334478,0.000334478
708,17360.8,0.19887,0.17663,0.19263,0.8071,0,0.87736,0.74203,0.76707,0.68254,0.87736,0.74203,0.76707,0.58944,0.65788,1.21387,0.6452,1.07208,0,0.000333378,0.000333378,0.000333378
709,17385.3,0.19866,0.17565,0.19866,0.80837,0,0.8755,0.75483,0.76586,0.68171,0.8755,0.75483,0.76586,0.58232,0.66228,1.18599,0.64435,1.07402,0,0.000332278,0.000332278,0.000332278
710,17409.8,0.1906,0.17908,0.18768,0.79917,0,0.84423,0.77571,0.78871,0.6985,0.84423,0.77571,0.78871,0.59967,0.66383,1.15219,0.6274,1.07653,0,0.000331178,0.000331178,0.000331178
711,17434.3,0.19504,0.17176,0.1727,0.80834,0,0.84607,0.77671,0.79023,0.698,0.84607,0.77671,0.79023,0.60687,0.66766,1.1262,0.61628,1.08406,0,0.000330078,0.000330078,0.000330078
712,17458.9,0.20768,0.17625,0.19444,0.81405,0,0.87126,0.76039,0.83899,0.73778,0.87126,0.76039,0.83899,0.63989,0.67193,1.11846,0.60876,1.08966,0,0.000328978,0.000328978,0.000328978
713,17483.5,0.19903,0.14539,0.1788,0.8017,0,0.85709,0.76956,0.88332,0.77788,0.85709,0.76956,0.88332,0.6814,0.68089,1.11542,0.61483,1.0976,0,0.000327878,0.000327878,0.000327878
714,17508,0.18807,0.1654,0.17389,0.8033,0,0.83344,0.77167,0.79778,0.70639,0.83344,0.77167,0.79778,0.61119,0.67786,1.1263,0.62497,1.10246,0,0.000326778,0.000326778,0.000326778
715,17532.5,0.18531,0.16491,0.18143,0.81419,0,0.83825,0.79167,0.75691,0.67517,0.83825,0.79167,0.75691,0.57172,0.67708,1.16319,0.63346,1.1065,0,0.000325679,0.000325679,0.000325679
716,17557,0.20324,0.21727,0.18874,0.8087,0,0.85801,0.79167,0.77699,0.69244,0.85801,0.79167,0.77699,0.58538,0.6739,1.16631,0.63824,1.10541,0,0.000324579,0.000324579,0.000324579
717,17581.5,0.19674,0.13888,0.18653,0.81177,0,0.86306,0.79167,0.76302,0.68085,0.86306,0.79167,0.76302,0.57677,0.66711,1.14335,0.63467,1.09801,0,0.000323479,0.000323479,0.000323479
718,17606,0.2112,0.16619,0.19103,0.81532,0,0.86589,0.7719,0.76231,0.67693,0.86589,0.7719,0.76231,0.58425,0.65961,1.0949,0.61121,1.08818,0,0.000322379,0.000322379,0.000322379
719,17630.6,0.20728,0.14837,0.19074,0.80886,0,0.84667,0.78015,0.76192,0.67293,0.84667,0.78015,0.76192,0.57107,0.66587,1.06783,0.60328,1.09028,0,0.000321279,0.000321279,0.000321279
720,17655.1,0.18931,0.14705,0.18304,0.81677,0,0.84162,0.78505,0.76192,0.67767,0.84162,0.78505,0.76192,0.57832,0.66957,1.08456,0.60639,1.09534,0,0.000320179,0.000320179,0.000320179
721,17679.6,0.20229,0.16132,0.19259,0.81245,0,0.89258,0.73403,0.7558,0.66749,0.89258,0.73403,0.7558,0.57625,0.6758,1.1202,0.60882,1.10172,0,0.000319079,0.000319079,0.000319079
722,17704.1,0.20049,0.16158,0.17897,0.80573,0,0.90285,0.7449,0.75837,0.66936,0.90285,0.7449,0.75837,0.58916,0.67661,1.13124,0.61508,1.09893,0,0.000317979,0.000317979,0.000317979
723,17728.6,0.21578,0.18081,0.19986,0.82402,0,0.86087,0.79167,0.76279,0.66905,0.86087,0.79167,0.76279,0.57659,0.67575,1.11123,0.62722,1.09396,0,0.000316879,0.000316879,0.000316879
724,17753.1,0.20509,0.18213,0.18355,0.80861,0,0.86618,0.78333,0.76362,0.6611,0.86618,0.78333,0.76362,0.57598,0.67579,1.05923,0.6216,1.093,0,0.00031578,0.00031578,0.00031578
725,17777.6,0.18527,0.15749,0.17562,0.79861,0,0.88915,0.78507,0.77238,0.67706,0.88915,0.78507,0.77238,0.59187,0.67146,1.0261,0.62767,1.08884,0,0.00031468,0.00031468,0.00031468
726,17802.2,0.20099,0.17301,0.18942,0.78566,0,0.88858,0.7717,0.76653,0.66857,0.88858,0.7717,0.76653,0.58467,0.6663,1.01718,0.62936,1.07991,0,0.00031358,0.00031358,0.00031358
727,17826.7,0.19175,0.16182,0.17951,0.80445,0,0.8682,0.78333,0.76549,0.66522,0.8682,0.78333,0.76549,0.58282,0.66358,1.00062,0.6311,1.07634,0,0.00031248,0.00031248,0.00031248
728,17851.2,0.20978,0.14784,0.19737,0.81093,0,0.86478,0.77447,0.75959,0.67406,0.86478,0.77447,0.75959,0.57658,0.66475,0.99926,0.62246,1.07562,0,0.00031138,0.00031138,0.00031138
729,17875.7,0.18939,0.15674,0.17328,0.8067,0,0.86585,0.775,0.75721,0.67201,0.86585,0.775,0.75721,0.57336,0.66411,1.03656,0.63096,1.07558,0,0.00031028,0.00031028,0.00031028
730,17900.2,0.21798,0.18808,0.19845,0.81454,0,0.85914,0.77667,0.85571,0.74682,0.85914,0.77667,0.85571,0.65749,0.66138,1.09793,0.63081,1.07512,0,0.00030918,0.00030918,0.00030918
731,17924.7,0.20251,0.16813,0.17803,0.8039,0,0.86674,0.78333,0.90779,0.75782,0.86674,0.78333,0.90779,0.69739,0.65297,1.11064,0.60792,1.07566,0,0.00030808,0.00030808,0.00030808
732,17949.2,0.2367,0.17346,0.1866,0.80073,0,0.78882,0.8,0.92525,0.77051,0.78882,0.8,0.92525,0.71406,0.65204,1.11804,0.59405,1.07571,0,0.00030698,0.00030698,0.00030698
733,17973.7,0.20818,0.1511,0.18774,0.82685,0,0.8743,0.78333,0.90702,0.76416,0.8743,0.78333,0.90702,0.69704,0.64941,1.1042,0.59718,1.0747,0,0.000305881,0.000305881,0.000305881
734,17998.2,0.17875,0.13255,0.16363,0.77903,0,0.8702,0.79167,0.791,0.69781,0.8702,0.79167,0.791,0.60694,0.65036,1.11483,0.61119,1.0755,0,0.000304781,0.000304781,0.000304781
735,18022.8,0.20216,0.16726,0.17824,0.8213,0,0.85705,0.79167,0.74602,0.66132,0.85705,0.79167,0.74602,0.57422,0.66569,1.14969,0.64211,1.08808,0,0.000303681,0.000303681,0.000303681
736,18047.2,0.20247,0.15661,0.18106,0.81413,0,0.85397,0.7739,0.74868,0.66462,0.85397,0.7739,0.74868,0.5705,0.67605,1.17536,0.65986,1.09679,0,0.000302581,0.000302581,0.000302581
737,18071.8,0.20529,0.18299,0.18437,0.81062,0,0.87743,0.73038,0.76026,0.67347,0.87743,0.73038,0.76026,0.57871,0.68376,1.15569,0.67048,1.09458,0,0.000301481,0.000301481,0.000301481
738,18096.3,0.18045,0.17203,0.1622,0.79127,0,0.89944,0.73718,0.75632,0.6691,0.89944,0.73718,0.75632,0.58178,0.6743,1.12779,0.66136,1.07575,0,0.000300381,0.000300381,0.000300381
739,18120.8,0.19823,0.15305,0.18662,0.81396,0,0.91016,0.71949,0.74913,0.66484,0.91016,0.71949,0.74913,0.57484,0.66982,1.1256,0.64049,1.07302,0,0.000299281,0.000299281,0.000299281
740,18145.3,0.21142,0.20205,0.19262,0.82137,0,0.91652,0.72333,0.7695,0.67232,0.91652,0.72333,0.7695,0.57761,0.675,1.1446,0.63733,1.08286,0,0.000298181,0.000298181,0.000298181
741,18169.8,0.17679,0.14465,0.1675,0.79527,0,0.91759,0.72921,0.77444,0.67565,0.91759,0.72921,0.77444,0.58089,0.67007,1.15334,0.63179,1.08212,0,0.000297081,0.000297081,0.000297081
742,18194.4,0.22176,0.14707,0.22376,0.82901,0,0.90662,0.74333,0.75828,0.66684,0.90662,0.74333,0.75828,0.57417,0.66763,1.17109,0.6335,1.08429,0,0.000295982,0.000295982,0.000295982
743,18218.9,0.19769,0.15934,0.17298,0.8099,0,0.89187,0.7503,0.76459,0.67569,0.89187,0.7503,0.76459,0.58789,0.67122,1.18474,0.64561,1.0925,0,0.000294882,0.000294882,0.000294882
744,18243.4,0.18941,0.1873,0.16234,0.80874,0,0.8837,0.76333,0.90413,0.76142,0.8837,0.76333,0.90413,0.68047,0.67149,1.18781,0.62783,1.09407,0,0.000293782,0.000293782,0.000293782
745,18267.9,0.19599,0.14274,0.18046,0.8036,0,0.88822,0.76333,0.8149,0.71349,0.88822,0.76333,0.8149,0.6302,0.67563,1.18008,0.61804,1.09792,0,0.000292682,0.000292682,0.000292682
746,18292.4,0.19779,0.15107,0.18492,0.80804,0,0.91768,0.76333,0.76471,0.66048,0.91768,0.76333,0.76471,0.58714,0.67304,1.16737,0.62218,1.09935,0,0.000291582,0.000291582,0.000291582
747,18316.9,0.18863,0.16788,0.16744,0.80126,0,0.91316,0.76333,0.76123,0.66995,0.91316,0.76333,0.76123,0.58244,0.66672,1.16858,0.62516,1.09709,0,0.000290482,0.000290482,0.000290482
748,18341.4,0.18167,0.16068,0.17237,0.80688,0,0.90835,0.75518,0.75851,0.65343,0.90835,0.75518,0.75851,0.57025,0.66652,1.18787,0.63166,1.10423,0,0.000289382,0.000289382,0.000289382
749,18365.9,0.19571,0.19251,0.17565,0.81401,0,0.90829,0.74261,0.75441,0.65296,0.90829,0.74261,0.75441,0.56788,0.66997,1.20756,0.64132,1.10868,0,0.000288282,0.000288282,0.000288282
750,18390.4,0.19509,0.19929,0.18306,0.79639,0,0.8976,0.74087,0.77914,0.6886,0.8976,0.74087,0.77914,0.59019,0.66718,1.16107,0.65801,1.1049,0,0.000287182,0.000287182,0.000287182
751,18415,0.19107,0.14662,0.17746,0.81133,0,0.90078,0.74135,0.80377,0.71178,0.90078,0.74135,0.80377,0.63175,0.66155,1.11381,0.65357,1.09865,0,0.000286083,0.000286083,0.000286083
752,18439.6,0.20248,0.18434,0.18967,0.81165,0,0.87923,0.74333,0.76191,0.67534,0.87923,0.74333,0.76191,0.58308,0.66837,1.12411,0.6606,1.10523,0,0.000284983,0.000284983,0.000284983
753,18464.1,0.19461,0.16306,0.19062,0.80058,0,0.87531,0.72836,0.7646,0.67277,0.87531,0.72836,0.7646,0.58098,0.68095,1.18702,0.6932,1.1147,0,0.000283883,0.000283883,0.000283883
754,18488.6,0.18593,0.13503,0.1658,0.81244,0,0.85217,0.72188,0.74182,0.63769,0.85217,0.72188,0.74182,0.5632,0.67908,1.25776,0.71602,1.11371,0,0.000282783,0.000282783,0.000282783
755,18513.1,0.19614,0.15109,0.20015,0.80979,0,0.86302,0.74,0.74749,0.65866,0.86302,0.74,0.74749,0.56696,0.66709,1.31928,0.70659,1.1041,0,0.000281683,0.000281683,0.000281683
756,18537.7,0.19811,0.1792,0.18906,0.80701,0,0.86424,0.735,0.79604,0.67991,0.86424,0.735,0.79604,0.58334,0.66387,1.32432,0.68378,1.09676,0,0.000280583,0.000280583,0.000280583
